Title	Description	Link	pubDate	Image
Could Israel's Ramadan massacre derail Egypt's Arab Gaza plan?	Egyptian contacts in these hours will mainly aim to sabotage the Israeli plan to bring us back to square one,' political analyst Jehad el-Harazin told TNA.	https://www.newarab.com/news/could-israels-ramadan-massacre-derail-egypts-arab-gaza-plan	2025-03-18T05:21:07-07:00	
Saudi sets up unit to combat 'immoral' begging and sex work	Saudi Arabia is looking to combat 'immoral acts' such as begging and prostitution with a new unit set up to tackle the epidemic.	https://www.newarab.com/news/saudi-sets-unit-combat-immoral-begging-and-sex-work	2025-03-18T05:03:39-07:00	
Masih Alinejad to testify at trial of alleged assassination plot	Masih Alinejad will be testifying on Tuesday as two men stand on trial, accused of plotting to assassinate the journalist.	https://www.newarab.com/news/masih-alinejad-testify-trial-alleged-assassination-plot	2025-03-18T04:36:50-07:00	
Hunger on faces: Israel kills hundreds of 'starving Gazans'	Dr Ahmed Al-Qirm, at Al-Ahli Baptist Hospital, remarked to The New Arab, 'They were all killed by Israeli bombing... but the hunger was clear on their faces.'	https://www.newarab.com/news/hunger-faces-israel-kills-hundreds-starving-gazans	2025-03-18T04:35:40-07:00	
Global outrage as hundreds killed in Gaza Ramadan massacre	Israel's latest strikes in Gaza have killed over 400 people and were met with outrage worldwide, but the US said it knew about them beforehand	https://www.newarab.com/news/global-outrage-hundreds-killed-gaza-ramadan-massacre	2025-03-18T04:33:44-07:00	
Trump's funding freeze leaves US allied Afghan refugees struggling for the basics	Trump's funding freeze leaves US allied Afghan refugees struggling amid uncertainty and more immigration crackdown	https://www.newarab.com/news/trumps-funding-freeze-leaves-us-allied-afghan-refugees-struggling-basics	2025-03-18T04:13:41-07:00	
Israel's dirtiest trick in Lebanon was pretending it wasn't at 'war'	Dispatches from Beirut: One of the slyest ways Israel avoids accountability for the war in Lebanon and Gaza is by pressuring the media not to call it a war.	https://www.newarab.com/graphic-truth/israels-dirtiest-trick-lebanon-was-pretending-it-wasnt-war	2025-03-18T04:02:44-07:00	
Search continues after migrant boat sinking off Cyprus coast	Cyprus media reported that seven bodies had been recovered, and two people were rescued after a boat carrying migrants sank off the south coast of the island.	https://www.newarab.com/news/search-continues-after-migrant-boat-sinking-cyprus-coast	2025-03-18T03:54:56-07:00	
Israel airstrikes, land invasion in Syria's Daraa kills three	Israeli forces carried out a land incursion into Syria's southern Daraa province on Tuesday, after airstrikes on the area killed at least three people.	https://www.newarab.com/news/israel-airstrikes-land-invasion-syrias-daraa-kills-three	2025-03-18T03:40:21-07:00	
Kuwait pension fund's $1 billion corruption lawsuit begins in UK court	Fahad Al Rajaan was convicted in 2016 in his absence of corruption and embezzling public money in Kuwait.	https://www.newarab.com/news/kuwait-pension-funds-1-billion-corruption-lawsuit-begins-uk-court	2025-03-18T03:30:02-07:00	
Lebanon and Syria agree on ceasefire after border clashes	Lebanon and Syria agreed to a ceasefire after cross border clashes left 10 dead and dozens wounded to prevent more deterioration on the border.	https://www.newarab.com/news/lebanon-and-syria-agree-ceasefire-after-border-clashes	2025-03-18T03:05:03-07:00	
Israel strikes on Gaza kill hundreds including Israeli captive	Over 300 Palestinians have been killed in the fresh strikes, with many still trapped under the rubble as Netanyahu’s corruption trial is cancelled.	https://www.newarab.com/news/israel-strikes-gaza-kill-hundreds-including-israeli-captive	2025-03-18T02:00:32-07:00	
Tunisia says 612 migrants rescued, 18 bodies recovered at sea	Migrants' dangerous journey to Europe continues as Tunisia rescues 612 but finds 18 dead off the country's Mediterranean coast.	https://www.newarab.com/news/tunisia-says-612-migrants-rescued-18-bodies-recovered-sea	2025-03-18T01:37:45-07:00	
Can Iran-Turkey relations overcome brewing political disputes?	As tensions between Iran and Turkey grow, experts in Tehran warn about Iran's declining regional influence and Ankara's ambition to restore the Ottoman Empire.	https://www.newarab.com/news/can-iran-turkey-relations-overcome-brewing-political-disputes	2025-03-18T01:20:48-07:00	
Egypt Suez Canal monthly revenue losses at around $800 million	Egypt's Sisi said the $800 million losses were due to the 'situation' in the region as the Houthis continue with its attacks in the Red Sea.	https://www.newarab.com/news/egypt-suez-canal-monthly-revenue-losses-around-800-million	2025-03-18T01:17:53-07:00	
What is GEO Group, the prison company holding Mahmoud Khalil?	Private prison companies, including GEO Group, are expected to make billions of dollars from reopening jails for ICE.	https://www.newarab.com/news/what-geo-group-prison-company-holding-mahmoud-khalil	2025-03-18T00:55:02-07:00	
Discontent in Somaliland over Trump's Gaza displacement plan	In 2022, Somaliland offered the US military access to a strategic seaport and airfield in exchange for steps toward sovereignty.	https://www.newarab.com/news/discontent-somaliland-over-trumps-gaza-displacement-plan	2025-03-18T00:44:02-07:00	
