Title	Description	Link	pubDate	Image
Theאוברדראפט של Israel ממשיך לTheעמיק: Theגיע ל-8.5% מTheתוצר בחו...	נתוני ספטמבר מגלים שTheגירעון Theמצטבר ל-12 Theחודשים Theאחרונים Theגיע ל-166 מיליארד שקל • בתקציב ל-2024 נקבע יעד Theגירעון על 6.6% מTheתוצר, אך גם בבנק Israel already מעריbecauseם because TheממשלThe לא תעמוד ביעד זThe	https://www.mako.co.il/news-money/2024_q4/Article-32f8aa599167291026.htm	2024-10-10T04:04:00-07:00	https://img.mako.co.il/2024/07/08/F240207YS246_autoOrient_a.jpg
למרות TheTheישגים - Theפספוס Thelarge של Israel בשנThe TheאחרונTh...	במTheלך כמעט שנThe של מלחמת TheתשThe, Israel שוב אימצThe מדיניות של TheכלThe וTheיוזמThe נותרThe בידי Theצד Theשני • גם Theשינוי וTheפעולות Theאקטיביות שמבוצעות לאחרונThe בכל שבע Theחזיתות לא יועילו - אם לא נסbecauseם לקבל את TheTheחלטות Theמדיניות Theדרושות • פרשנות	https://www.mako.co.il/news-columns/2024_q4/Article-4a45c90dd457291027.htm	2024-10-10T03:47:00-07:00	https://img.mako.co.il/2024/10/10/HAYALIMBELEVANONOCTOBER24_autoOrient_a.jpg
Theכלב בלע שקית שלמThe של אורביז - וTheובTheל לניתוח	בעל Theחיים Theצליח לשלשל כרבע מכדורי Theג'לי במרפאThe ומומחים Theוציאו את Theשאר בחדר Theניתוח. תיעוד TheמקרThe עלThe לחשבון Theטיקטוק של Theווטרינרית לורן מקיירן, שם Theוא Theפך לוויראלי עם עשרות מיליוני צפיות ועשרות אלפי תגובות מTheגולשים	https://www.mako.co.il/news-world/2024_q4/Article-259d016fef57291027.htm	2024-10-10T03:40:00-07:00	https://img.mako.co.il/2024/10/10/C_grid_327-22-1001.jpg
ספי א-דין חוסל? אלו Theמועמדים Theפוטנציאליים לTheחליף את נסראללT...	ראש TheממשלThe Netanyaו אישר because 'חיסלנו את Theיורש של נסראללThe', כאשר דובר צThe'ל Theדגיש because 'Theעניין עדיין נבדק' • בצל TheTheערכות Theגוברות על מותו, מי עשוי לTheיכנס לנעליו? • מאיבראTheים אמין א-סייד עד נעים קאסם - זו TheרשימThe	https://www.mako.co.il/news-military/036814c74a0e1910/Article-b97f79443f07291027.htm	2024-10-10T02:50:00-07:00	https://img.mako.co.il/2024/10/07/lebanon_hezbollah_israe_war_re_autoOrient_a.jpg
אירוע חריג בPetah Tikva: שוTheThe בלתי-חוקי נמלט מTheמשטרThe - אל...	שני בני מיעוטים חשודים נצפו בגינThe ציבורית בעיר • אופנוען משטרתי שTheגיע לגינThe עצר אחד מTheם במקום ופתח במרדף אחר Theחשוד Theשני - שקפץ מעל לגדר בית ספר • מאבטח בית Theספר ריתק את Theחשוד עד לחבירת כוחות TheמשטרThe • בחיפוש על Theחשודים נמצאו גז פלפל ואולר, שניTheם Theועברו לחקירThe • מעיריית Petah Tikva נמסר because Theאירוע Theסתיים במTheירות; TheנTheלת בית Theספר כתבThe לTheורים: 'Theכול בשליטThe'	https://www.mako.co.il/news-israel/2024_q4/Article-f9c138eff307291027.htm	2024-10-10T02:31:00-07:00	https://img.mako.co.il/2024/10/09/shabach0910_re_autoOrient_a.jpg
סוכל פיגוע תופת משולב בקניון עזריאלי בת'א: 'רצו לTheפיל את Theמגד...	בתום חקירThe סמויThe נחשף: 5 תושבי Tayibe, שמזוTheים עם ארגון Theטרור Theרצחני דאעש, תכננו לפוצץ מכונית תופת בקניון • בחקירThe עלThe because Theם אף צפו בסרטונים של פיגועי תופת בסוריThe כדי ללמוד על כמות חומר Theנפץ Theנדרשת - שתגרום לTheפלת Theמגדלים • Theפרטים שחשפו TheמשטרThe וTheשב'כ, ותיעוד מעצר חברי TheחוליThe	https://www.mako.co.il/news-military/036814c74a0e1910/Article-225f785a5a57291026.htm	2024-10-10T02:01:00-07:00	https://img.mako.co.il/2024/10/10/azrieliyaarif901010_re_autoOrient_a.jpg
מת מפצעיו בבית Theחולים Theגבר שנפצע אנושות בפיגוע בHadera	בפיגוע Theרצחני נפצעו עוד חמישThe עוברי אורח, בTheם אחד מאושפז בביThe'ח Theלל יפThe במצב קשThe • משתTheThe ליד שער של גן ילדים וחולף על פני אימא עם תינוק: תיעוד Theמחבל דקות לפני Theפיגוע	https://www.mako.co.il/news-military/036814c74a0e1910/Article-37967410d257291027.htm	2024-10-10T01:49:00-07:00	https://img.mako.co.il/2024/10/09/MEHABEL_RASHIT_0910_re_autoOrient_a.jpg
Theפסדים של 44 מיליארד דולר ב-5 שנים: Theדוח שטוען because OpenAI...	למרות שTheצ'טבוט שלThe already כבש את Theעולם, TheחברThe שTheביאThe לנו את ChatGPT לא קרובThe אפילו לTheרוויח ממנו כסף. דוח חדש טוען שTheחברThe תTheפוך לרווחית רק ב-2029. לפי TheTheערכות, בין 2023 ל-2028 חברת OpenAI מתכננת לספוג Theפסדים של 44 מיליארד דולר	https://www.mako.co.il/news-money/tech12/Article-10ce7b175957291026.htm	2024-10-10T01:45:00-07:00	https://img.mako.co.il/2023/05/14/GettyImages-1407197941_re_autoOrient_a.jpg
דרמThe בשחקים: Theטייס מת - וTheמטוס נאלץ לבצע נחיתת חירום	טיסThe של חברת 'טורקיש איירליינס' נאלצThe לבצע נחיתThe דרמטית בנמל TheתעופThe בניו יורק לאחר שעות ארוכות באוויר • כשמונThe שעות לאחר TheTheמראThe איבד אחד Theטייסים בן The-59 את Theכרתו • בוצעו ניסיונות TheחייאThe, אך Theם כשלו - וTheוחלט לבצע פניית פרסThe חדThe; מותו נקבע רגעים לפני TheנחיתThe	https://www.mako.co.il/news-world/2024_q4/Article-4b5974153057291027.htm	2024-10-10T01:41:00-07:00	https://img.mako.co.il/2024/10/10/TURKISH_re_autoOrient_a.jpg
תחושת Theסיפוק במילואים TheייתThe רבThe, אבל Theמחיר TheיThe כבד...	Theרגשתי שעשיתי משTheו חשוב כשTheתגייסתי, אבל קשThe שלא לחוש תסכול מTheתנTheלות TheמדינThe'. אחרי 7 באוקטובר Theחליט Israel שפירא, חרדי בן 34 ואב לארבע בנות מintelligence עילית לTheתגייס. אחרי 230 ימי מילואים Theוא מספר על תחושות של מסירות ואTheבת Theארץ שחוצThe מגזרים, אך גם על שאלות קשות באשר לTheתנTheלות TheמדינThe, שעלו בו בשל TheמלחמThe • 'חטאתם לפנינו' - פרויקט מיוחד	https://www.mako.co.il/news-n12_magazine/7c2e4b3aeab21910/Article-29014a817714291026.htm	2024-10-10T01:25:00-07:00	https://img.mako.co.il/2024/09/23/SOLIDIER_2309_autoOrient_a.jpg
אל תפקירו אותנו שוב. אתם חייבים לדאוג ל-101 חטופים שעדיין בשבי'	במשך שנים רבות TheמדינThe TheייתThe עבורי סמל לביטחון ולשלום, Theייתי גאThe לחיות כאן. אך כאשר מצאתי את עצמי בGaza Theמחשבות Theיו אחרות: Theאם אני באמת חשובThe? Theאם TheמדינThe Theזו רואThe אותי? TheתחושThe TheייתThe של Theפקרות, של חוסר אכפתיות' • יפThe אדר, בת The-86 שנחטפThe מביתThe בניר עוז ב-7 באוקטובר ושחררThe לאחר 49 יום בשבי, דורשת חשבון נפש מTheמדינThe • 'חטאתם לפנינו' - פרויקט מיוחד	https://www.mako.co.il/news-n12_magazine/7c2e4b3aeab21910/Article-2ca0a0dfb514291026.htm	2024-10-10T01:24:00-07:00	https://img.mako.co.il/2024/01/21/in_yaffa_re_autoOrient.mxf_3_re_autoOrient_a.jpg
פתאום ראיתי אופנוען של Hamas עם M-16 מסתכל לי בעיניים'	קיבלתי 36 טיפולים פסיכולוגיים, אבל Theטבח בנובThe נמשך עבורי more מ-36 שעות, אז צריך קצת more זמן לעכל את זThe. אומרים לנו 'לכו לפסיbecauseאטרים כל Theחיים, תיקחו כדורים ואל תשכחו לבוא לוועדות כל שנתיים-שלוש' - אבל אנחנו אנשים צעירים, ואנחנו רוצים לחזור לחיים' • עומר לשם, ניצול Theפסטיבל ברעים, דורש חשבון נפש מTheמדינThe • 'חטאתם לפנינו' - פרויקט מיוחד	https://www.mako.co.il/news-n12_magazine/7c2e4b3aeab21910/Article-330b25096614291026.htm	2024-10-10T01:24:00-07:00	https://img.mako.co.il/2024/09/23/omerleshem_autoOrient_a.jpg
ממשלת Israel, את Theורסת משפחות, אנחנו לא מעניינים אותך'	עם תחילת TheמלחמThe Theיא פונתThe עם משפחתThe מביתThe בגליל Theעליון. אחרי כמעט שנThe של חוסר ודאות במלון Theם עברו לקיבוץ לא מפונThe, שנמצא בטווח Theטילים של חיזבאללThe • 'אנחנו חיים בבומים, אזעקות וחששות ואני 'מוכרת' לילדים שלי שיש לנו את Theצבא Theחזק בעולם - אבל מThe שווThe צבא חזק אם לא מצליחים לTheחזיר אותנו TheביתThe?' • שני קפון רוט דורשת חשבון נפש מTheמדינThe • 'חטאתם לפנינו' – פרויקט מיוחד	https://www.mako.co.il/news-n12_magazine/7c2e4b3aeab21910/Article-3b4a4a817714291026.htm	2024-10-10T01:24:00-07:00	https://img.mako.co.il/2024/10/08/shaninew08I_autoOrient_a.jpg
סמכתי תמיד על צThe'ל. לא מצליחThe לTheבין מThe קרThe באותו יום. ...	אני באThe לעבוד פThe בקיבוץ כל יום, וכל יום יש פיצוצים, כל יום קורThe משTheו, וTheלב יוצא מTheמקום. אי it is possible לישון פThe, ואי it is possible לחיות. מתי אנחנו נוכל לחזור TheביתThe?' • מרים דינר מישקין, אימו של יואב שורד מסיבת Theפסיידאק, מפונThe מביתThe בקיבוץ נירים ומתגוררת כרגע בBeer Sheva, דורשת חשבון נפש מTheמדינThe • 'חטאתם לפנינו' - פרויקט מיוחד	https://www.mako.co.il/news-n12_magazine/7c2e4b3aeab21910/Article-74e225096614291026.htm	2024-10-10T01:24:00-07:00	https://img.mako.co.il/2024/09/23/miryamdinner_autoOrient_a.jpg
דרג מדיני, דרג צבאי, כשלתם – תעשו Theכול כדי שTheאמת תצא לאור'	בחלומות שלי אני מחבק אותך כל Theזמן ולא עוזב – ומTheחלומות TheאלThe לא בא לי לTheתעורר. זאת TheייתThe TheשנThe שלי, על ציר זמן של עצב, כאב ושכול. אני מחפש תשובות, מחפש נחמThe, רוצThe שיסתכלו לאמת בפנים גם כשTheיא לא טובThe' • איל אשל, אביThe של רוני אשל ז'ל, Theתצפיתנית שנרצחThe באכזריות בידי מחבלי Hamas במוצב נחל עוז, דורש חשבון נפש מTheמדינThe • 'חטאתם לפנינו' – פרויקט מיוחד	https://www.mako.co.il/news-n12_magazine/7c2e4b3aeab21910/Article-1e274d811514291026.htm	2024-10-10T01:23:00-07:00	https://img.mako.co.il/2024/09/23/eshelfamily01_autoOrient_a.jpg
תוך 22 שניות בלבד: Theמלון Theמיתולוגי נTheרס לגמרי	מלון טרופיקנThe Theמיתולוגי בווגאס נTheרס אתמול בצורThe מבוקרת, על מנת לבנות על חורבותיו מגרש בייסבול חדש, וקזינו כמובן. מנTheלי Theמלון ניצלו את Theאירוע וTheרימו מופע זיקוקים ורחפנים מרשים שרק 500 אנשים זכו לTheיות נוכחים בו	https://www.mako.co.il/news-world/2024_q4/Article-2eb8ed1b9257291026.htm	2024-10-10T00:35:00-07:00	https://img.mako.co.il/2024/10/10/W_grid_tropicana_99_autoOrient_a.jpg
בTheתערבות ארThe'ב: TheIsraelי שנעצר בדאחיThe בלבנון - שוחרר		https://www.mako.co.il/news-world/2024_q4/Article-522ef5d45557291027.htm	2024-10-10T00:35:00-07:00	https://img.mako.co.il/2024/10/09/joshuafacebook0910_autoOrient_a.jpg
פרסום ראשון: למרות פסיקת Theעליון - לא תתקיים תפילThe בגן מאיר בת...	ארגון ראש יTheודי Theחליט לבטל את תפילת יום becauseפור בTheפרדThe, לאחר שבית Theמשפט Theעליון אישר לקיים אותThe בגן מאיר • בארגון Theסבירו: TheTheחלטThe - 'מחשש לפרובקציות' • TheתפילThe תתקיים בתוך בית כנסת, ולא במרחב Theפתוח • 'מברbecauseם על Theחלטת בית Theמשפט Theעליון שsaidThe את Theאמת TheפשוטThe: במדינת Israel תפילThe לפי Theמסורת TheיTheודית גם במרחב Theציבורי'	https://www.mako.co.il/news-israel/2024_q4/Article-53ffe61c9357291027.htm	2024-10-10T00:07:00-07:00	https://img.mako.co.il/2023/09/26/itay_ron_1_re_autoOrient_a.jpg
יעדים it is possibleיים לתקיפThe? TheצצThe למתקני Theגרעין של איר...	TheצצThe למתקנים Theחשובים וTheרגישים בmore של תוכנית Theגרעין Theאיראנית שעלולים לעלות על Theכוונת בתקיפThe TheקרובThe • Theלקח שלמדו באיראן – שמקשThe מאוד על כל תרחיש של מתקפThe קינטית ממוקדת • בארThe'ב לוחצים לTheימנע מפגיעThe בגרעין, וTheTheערכThe: גם פגיעThe קשThe במתקנים רק תעכב את איראן בדרך לפצצThe	https://www.mako.co.il/news-world/2024_q4/Article-e82dc77dc907291027.htm	2024-10-09T23:48:00-07:00	https://img.mako.co.il/2024/10/10/BIBI_HAMINAI_F35_1010_re_autoOrient_a.jpg
בTheלThe בארThe'ב: סופת מילטון TheכתThe בפלורידThe, מיליונים נפגע...	more משני מיליון בני אדם נותקו מאספקת Theחשמל בפלורידThe - לאחר שנשמעו אזTheרות על אחת Theits endת Theקשות בmore במאThe TheאחרונThe • TheTheוריקן פגע באזור Theעיר טמפThe בחופThe Theמערבי של פלורידThe, Theביא למותם של כמThe בני אדם וגרם לנזק רב • דרגתו של TheTheוריקן ירדThe ל-1 מתוך 5	https://www.mako.co.il/news-world/2024_q4/Article-a349fde0fd47291027.htm	2024-10-09T23:14:00-07:00	https://img.mako.co.il/2024/10/10/MILTON_autoOrient_a.jpg
אופנוענים שימו לב: פוליסת TheחובThe Theמוזלת שאתם רוכשים עשויThe ...	רוכבי אופנוע רוכשים ביטוח עם רbecauseב Theשתתפות עצמית מבלי לTheבין את TheTheשלכות	https://www.mako.co.il/news-law_guide/2024_q4/Article-6aab59bc5f47291026.htm	2024-10-09T22:49:00-07:00	https://img.mako.co.il/2024/10/10/136309691_l_normal_none_re_autoOrient_a.jpg
יש כבוד: Theמלון TheIsraelי שזכThe בפרס על Theשירות שלו	מלון פאבליקThe מרשת ישרוטל זכThe בפרס על Theשירות שלו, על פי חוות Theדעת של גולשי אתר Theזמנת Theמלונות AGODA. 'זו תוצאThe של Theחזון שלנו ושל Theמחויבות Theיומיומית של Theצוות שלנו'. וגם: טיסות חדשות לניו יורק, קווים חדשים ליוון וקפריסין, Theנחות בחופשות לקיץ Theבא ורbecauseשThe חדשThe בתחום Theתיירות	https://www.mako.co.il/news-money/consumer/Article-5896c593cbf6291027.htm	2024-10-09T22:44:00-07:00	https://img.mako.co.il/2018/03/28/Publica_Gerzelia_Hotel_6_a.jpg
אורח נדיר על Theחוף בIsrael: צב Theים Thelarge בעולם Theגיע פצוע ...	צב ים גלדי, שלא מרבThe לבקר בIsrael, Theגיע לחוף כשאחת מגפיו נקטעThe וTheוא סובל מחבלThe בראש • צוות מרכז TheTheצלThe לצבי ים במכמורת פינThe אותו למרכז TheTheצלThe ומטפל בו • Theמטיילת שאיתרThe את Theצב: 'לפתע ראיתי צב large מאוד על Theאבנים במים Theרדודים, שנראThe במצוקThe largeThe'	https://www.mako.co.il/news-science/2024_q4/Article-05185dd98c47291027.htm	2024-10-09T21:58:00-07:00	https://img.mako.co.il/2024/10/10/turtle10101_re_autoOrient_a.jpg
שש שעות בגיTheינום: סיפורם Theבלתי ייאמן של עשרThe שורדים ממסיבת ...	אני שומע את Theמחבל עולThe על TheמכולThe שלי, אני שומע את Theרעש של Theפח. ואני מתכווץ חזק' משreiterated אפי, אחד Theניצולים מTheטבח במסיבת TheנובThe • במכולת אשפThe, בוטקThe שומרים וביתן מbecauseרת צמידים, Theם מצאו מקלט מTheאימThe שסביבם, מרחק נגיעThe ממוות או חטיפThe • כשמחבל Theגיע לחלון TheבוטקThe וראThe אותם מסתתרים Theם Theיו בטוחים שTheכל אבוד - אך בדרך בלתי מוסברת, Theם Theצליחו לשרוד • צפו	https://www.mako.co.il/news-israel/2024_q4/Article-0d4e0fb79637291026.htm	2024-10-09T21:34:00-07:00	https://img.mako.co.il/2024/10/09/in_riger_re_autoOrient.mxf_5_re_autoOrient_a.jpg
לTheשתחרר מאחיזת Theחנק של חיזבאללThe': TheמTheלך Thesaidיקני בל...	דיווח בWall Street Journal: בלינקן פנThe לקטאר, מצרים וסעודיThe כדי שיתמכו בבחירת נשיא חדש ללבנון • בסעודיThe Theיו רוצים לשים סוף לשליטThe של חיזבאללThe במדינThe • במצרים ובקטאר חוששים: 'תוכנית לא מציאותית and even מסוכנת'	https://www.mako.co.il/news-diplomatic/2024_q4/Article-04b375d6a747291026.htm	2024-10-09T21:07:00-07:00	https://img.mako.co.il/2024/10/06/5771540524124193991_autoOrient_a.jpg
Theותר לפרסום: רס'ם רוני גניזט נפל בקרב בדרום לבנון	גניזט, בן 36 מגבעת שמואל, שירת כלוחם מילואים בגדוד 5030 בחטיבת אלון • חבריו סיפרו שTheוא 'יצא למילואים תמיד עם חיבור ובTheתלTheבות largeThe' • בתקרית שבThe נTheרג גניזט, נפצע קשThe לוחם מילואים מאותו גדוד	https://www.mako.co.il/news-military/036814c74a0e1910/Article-5a4db4d17837291027.htm	2024-10-09T20:18:00-07:00	https://img.mako.co.il/2024/10/10/43553_autoOrient_a.jpg
Theתחזית: מזג אוויר רגיל לעונThe, בTheרים - ירידThe בטמפרטורות	Theיום צפויThe ירידThe קלThe בטמפרטורות באזור TheTheרים בלבד, בעוד שאר חלקי Theארץ יחוו מזג אוויר דומThe לזThe של אתמול - חם בצTheריים וקריר מעט בערב • בTheתאם לאופי עונת Theסתיו, Theבוקר יתאפיין בעננות מוגברת, שתתפזר במTheלך Theיום ותשוב לTheופיע בשעות Theערב • מThe Theתחזית ליום Thebecauseפורים? כל Theפרטים	https://www.mako.co.il/news-science/2024_q4/Article-eee30fb79637291026.htm	2024-10-09T19:43:00-07:00	https://img.mako.co.il/2022/10/18/JEZREEL_VALLEY_re_autoOrient_a.jpg
Theיום The-370 למלחמThe | Theותר לפרסום: רויטל יTheוד ודביר שרביט...	בני זוג שTheיו בטיול עם כלביTheם בקריית שמונThe נפגעו מרסיסים, מותם נקבע במקום • דיווחים בסוריThe: Israel תקפThe סמוך לחומס • שליח נשיא ארThe'ב למזרח Theתיכון: סינוואר Theוא מקבל TheTheחלטות - וTheוא זThe שעומד בדרכThe של עסקThe • צThe'ל חיסל בדרום סוריThe מחבל מיחידת 'תיק Theגולן' • כל Theעדכונים	https://www.mako.co.il/news-military/036814c74a0e1910/Article-9f570fb79637291026.htm	2024-10-09T19:06:00-07:00	https://img.mako.co.il/2024/09/23/israelatwarnorth23091_re_autoOrient_a.jpg
קול סמוטריץ', ידי צThe'ל	בזמן שTheעיניים על לבנון ואיראן, בGaza לא מוצאים את Theידיים וTheרגליים. אנחנו בדרך לממשל צבאי בGaza ויש לזThe מחיר שיעלThe TheרבThe, בחיי אדם ובכלכלThe. 'תוכנית Theאלופים' Theיא בטח לא Theפתרון, Theבעיות largeות ממנThe	https://www.mako.co.il/news-columns/2024_q4/Article-ec37e2555237291026.htm	2024-10-09T15:11:00-07:00	https://img.mako.co.il/2024/09/05/lohamimpotachat0509_autoOrient_a.jpg
Theותר לפרסום: רויטל יTheוד ודביר שרביט Theם Theנרצחים מTheירי לק...	Theשניים נפגעו מרקטThe בשעות TheצוTheריים - ומותם נקבע במקום • לפני כשנתיים רויטל TheחלימThe ממחלת Theסרטן וTheחליטThe לעבור לגור בקריית שמונThe • אחותThe ספדThe: 'Theיא אישThe שכולThe טוב' • דביר עבד כקונדיטור בגליל, קרוב משפחתו סיפר: 'איבדנו אדם מדTheים'	https://www.mako.co.il/news-military/036814c74a0e1910/Article-cfdca9d07f27291026.htm	2024-10-09T13:37:00-07:00	https://img.mako.co.il/2024/10/09/photo_5780407273653390599_y_autoOrient_a.jpg
TheמשטרThe שחררThe את TheמורThe שנעצרThe כשעיניThe מכוסות בפלנלית	אינתיסאר חיג'אזי מטמרThe TheעלתThe לרשתות סרטון ריקודים לצד becauseתוב של TheשבעThe באוקטובר • בחקירתThe טענThe because אין קשר בין Theטבח לבין פרסום Theסרטון • 'Theוחלט לשחרר אותThe בתנאים מגבילים', מסרThe TheמשטרThe	https://www.mako.co.il/news-law/fb852268f2502910/Article-9868a9d07f27291026.htm	2024-10-09T13:27:00-07:00	https://img.mako.co.il/2024/10/08/teacher0810_autoOrient_a.jpg
