Title	Description	Link	pubDate	Image
Leading China Property Developer Reports Huge loss, In Sign of Widening Real Estate Woes	Troubles at Vanke raise questions about the continued spread of the property crisis and whether the Chinese state will step in.	https://www.wsj.com/articles/even-chinas-property-stalwart-isnt-immune-from-the-crisis-19799863	2025-01-27T09:32:00-08:00	
Freed Israeli Hostages Still Had Shrapnel in Their Bodies From Oct. 7 Attack	Some of the women were held alone for extended periods and spent eight months in tunnels, according to an Israeli medical official.	https://www.wsj.com/articles/freed-israeli-hostages-still-had-shrapnel-in-their-bodies-from-oct-7-attack-3de8cd1e	2025-01-27T09:12:00-08:00	
Suspected Sabotage of Deep-Sea Cable Triggers First NATO-Led Response	The alliance mounted its first coordinated response to the suspected sabotage campaign against critical infrastructure, after another cable was severed in the Baltic Sea.	https://www.wsj.com/articles/suspected-sabotage-of-deep-sea-cable-triggers-first-nato-led-response-337119ba	2025-01-27T08:22:00-08:00	
Cocaine-Funded Gangs Shake Colombia Years After Peace Pact	Attacks by powerful militias against civilians reflect the state’s inaction eight years after a peace accord removed a powerful rebel group from the field.	https://www.wsj.com/articles/cocaine-funded-gangs-shake-colombia-years-after-peace-pact-a45a28da	2025-01-27T04:00:00-08:00	
Palestinians Flock Back to Northern Gaza on Foot	Israel allowed displaced Gazans to begin crossing a military zone that bisects the enclave after a deadlock over hostage releases was broken.	https://www.wsj.com/articles/palestinians-flock-back-to-northern-gaza-on-foot-after-hostage-release-breakthrough-3f60e2db	2025-01-27T02:45:00-08:00	
Italy Supports Saudi Arabia Joining GCAP Fighter-Jet Program, PM Meloni Says	The U.K., Italy and Japan have already partnered on the Global Combat Air Programme, which aims to put a new stealth fighter with supersonic capability in the skies by 2035.	https://www.wsj.com/articles/italy-supports-saudi-arabia-joining-gcap-fighter-jet-program-pm-meloni-says-bbd9cec1	2025-01-27T02:34:00-08:00	
Rwanda-Backed Rebels Enter Congo's Safe-Haven City	Residents of Goma reported gunfire and shelling after rebels overran Congolese troops. U.N. officials estimated that more than 1 million displaced people were now inside the city.	https://www.wsj.com/articles/rwanda-backed-rebels-enter-congo-safe-haven-city-aid-hub-09fdccb8	2025-01-27T02:24:00-08:00	
Shippers Wary of Red Sea Routes Despite Houthi Pledge to End Targeting	The world’s top three container operators said they fear instability in Gaza and broader regional tensions mean continued danger.	https://www.wsj.com/articles/shippers-wary-of-red-sea-routes-despite-houthi-pledge-to-end-targeting-4dde35c2	2025-01-26T20:00:00-08:00	
Kim Jong Un Is Doing Everything He Can to Keep North Korea's Youth in Line	The dictator, eager to shut out the influence of Hollywood and K-pop, has been exalting a 'shock brigade' of 300,000 teens and 20-somethings drafted into flood reconstruction.	https://www.wsj.com/articles/kim-jong-un-is-doing-everything-he-can-to-keep-north-koreas-youth-in-line-0866a1de	2025-01-26T20:00:00-08:00	
Jeju Air Crash Probe Focuses On Engine Damage After Bird Strike	Pilots’ actions after the bird strike are an early focus of the investigation, according to people familiar with the probe.	https://www.wsj.com/articles/jeju-air-crash-probe-focuses-on-engine-damage-after-bird-strike-3bafc2ff	2025-01-26T19:53:00-08:00	
Germany's Economic Model Is Broken, and No One Has a Plan B	The country is focused on exports, but China is slowing imports and U.S. tariff threats are growing. Politicians are offering few alternatives.	https://www.wsj.com/articles/germany-economic-model-broken-exports-095a488d	2025-01-26T18:00:00-08:00	
Trump Says Colombia Will Face 25% Tariffs Amid Fight Over Deportation Flights	The retaliatory step followed the Colombian government’s decision to block U.S. planes carrying migrants.	https://www.wsj.com/articles/trump-says-colombia-will-face-25-tariffs-amid-fight-over-deportation-flights-e32dc497	2025-01-26T11:09:00-08:00	
Trump Says He Wants to 'Clean Out' Gaza, Send Refugees to Egypt and Jordan	The president, calling the heavily bombed enclave 'a demolition site,' proposed relocating Palestinians temporarily or long-term, a move rejected by Arab countries since the war began.	https://www.wsj.com/articles/trump-says-he-wants-to-clean-out-gaza-send-refugees-to-egypt-and-jordan-d90beccc	2025-01-26T01:09:00-08:00	
Hamas Took More Than 200 Hostages From Israel. Here's What We Know.	Israel says 91 hostages abducted on Oct. 7 remain in captivity, including the bodies of at least 34.	https://www.wsj.com/articles/hamas-hostages-israel-gaza-41432124	2025-01-25T09:00:00-08:00	
U.N. and Congolese Troops Struggle to Halt Lightning Rebel Attack	Aid workers estimate as many as 300,000 people are fleeing advances by the Rwandan-backed M23 rebel group, which has taken two strategic towns on the approaches to Goma over the past several days.	https://www.wsj.com/articles/u-n-and-congolese-troops-struggle-to-halt-lightning-rebel-attack-705b481c	2025-01-25T06:32:00-08:00	
Who Are the Israeli Hostages Released by Hamas?	Israelis held their breath as four soldiers, all women, were released from the Gaza Strip, the second group to be freed as part of a fragile cease-fire agreement with Hamas.	https://www.wsj.com/articles/who-israeli-hostages-released-hamas-gaza-efdfd57f	2025-01-25T03:57:00-08:00	
Hamas Releases Four Female Israeli Soldiers Under Gaza Cease-Fire Deal	The hostages are the second set to be released since the multiphase agreement came into effect, raising hopes for a lasting end to the war.	https://www.wsj.com/articles/israel-hamas-four-hostages-release-gaza-3ffd66f6	2025-01-25T01:43:00-08:00	
The Next Hostages to Be Freed: Women Whose Hamas Warnings Were Ignored	The swap for four soldiers stationed on the border of the Gaza Strip at Nahal Oz follows 15 months of captivity and a campaign by their families.	https://www.wsj.com/articles/the-next-hostages-to-be-freed-women-whose-hamas-warnings-were-ignored-f17682a0	2025-01-24T20:00:00-08:00	
Canada Is Becoming a Fentanyl Exporter, and a Target for Trump	The drug is increasingly manufactured in and trafficked from the U.S.’s northern neighbor, though the numbers remain small compared with Mexico.	https://www.wsj.com/articles/canada-fentanyl-increase-organized-crime-00886863	2025-01-24T14:56:00-08:00	
White House Calls for Israel to Stay in Lebanon Past Truce Deadline	The Trump administration says more time is needed beyond next week’s scheduled end to the U.S.-backed cease-fire to halt the threat from Hezbollah.	https://www.wsj.com/articles/israel-lebanon-ceasefire-white-house-response-e5fa3637	2025-01-24T12:54:00-08:00	
Ukraine Says Graphic Video Adds to Evidence of Russians Executing POWs	Ukrainian officials say the killings are part of a pattern of abuse by Russian armed forces that violate international laws.	https://www.wsj.com/articles/ukraine-says-graphic-video-adds-to-evidence-of-russians-executing-pows-087f9a97	2025-01-24T12:16:00-08:00	
White House Calls for Israel to Stay in Lebanon Past Truce Deadline	The U.S.-backed cease-fire is to end next week, but the Trump administration said more time is needed to end the threat from Hezbollah and get Israelis back into their homes.	https://www.wsj.com/articles/white-house-calls-for-israel-to-stay-in-lebanon-past-truce-deadline-e5fa3637	2025-01-24T12:10:00-08:00	
Beijing Signals Readiness to Talk to Trump's Team, Even Old Foes	The Chinese foreign minister spoke by phone with Marco Rubio, the new secretary of state.	https://www.wsj.com/articles/beijing-signals-readiness-to-talk-to-trumps-team-even-old-foes-2faddbec	2025-01-24T10:50:00-08:00	
Europe Pushes for Sweeping Regulatory Reform to Compete With U.S., China	The move comes as the head of the European Central Bank suggested that Americans disaffected with the Trump administration should come to Europe.	https://www.wsj.com/articles/european-commission-calls-for-sweeping-red-tape-reforms-to-compete-with-u-s-china-17db6f45	2025-01-24T07:47:00-08:00	
Inside Elon Musk's Assault on Germany's Political Establishment	The world’s richest man set out on a quest to boost the European powerhouse’s far-right opposition.	https://www.wsj.com/articles/elon-musk-germany-politics-afd-support-5e3c0658	2025-01-24T07:45:00-08:00	
Cecile Richards, Abortion-Rights Powerhouse, Dies at 67	The activist modernized Planned Parenthood and transformed the organization into a formidable political player.	https://www.wsj.com/articles/cecile-richards-abortion-rights-powerhouse-dies-at-67-7c0de4e9	2025-01-24T07:00:00-08:00	
China's Lunar Mission: Make a Snake That's Not Scary	Zodiac lands on the slithery creature, presenting a marketing nightmare; lose the forked tongue, tone down the scaliness	https://www.wsj.com/articles/lunar-new-year-snake-china-asia-zodiac-ff5f5fcd	2025-01-24T06:21:00-08:00	
What to Know About the Next Gaza Hostage Release	The cease-fire deal between the two sides is holding despite heated quarrels over key issues, Arab mediators say.	https://www.wsj.com/articles/what-to-know-about-the-next-gaza-hostage-release-2f7a7139	2025-01-24T04:02:00-08:00	
Russia Brushes Off Trump's Threats on Ukraine	Moscow believes it has the resources and manpower to withstand at least another year of the conflict.	https://www.wsj.com/articles/russia-brushes-off-trumps-threats-on-ukraine-2e1e306c	2025-01-23T20:00:00-08:00	
Chile Accuses Top Venezuelan Official of Ordering Dissident's Assassination	Venezuela Interior Minister Diosdado Cabello, an ally of strongman Nicolás Maduro, is accused of ordering the assassination in Santiago, Chile, allegedly carried out by transnational crime gang Tren de Aragua.	https://www.wsj.com/articles/chile-accuses-top-venezuelan-official-of-ordering-dissidents-assassination-c417a8ee	2025-01-23T14:13:00-08:00	
