Title	Description	Link	pubDate	Image
With ‘Ball in His Court,’ What Will Putin Do?	EXPERT ANALYSIS — As the Trump Administration pressed ahead over the past week to reach a ceasefire in the war in Ukraine, two phrases captured the [...] More The post With 'Ball in His Court,' What Will Putin Do? appeared first on The Cipher Brief.	https://www.thecipherbrief.com/with-ball-in-his-court-what-will-putin-do	2025-03-15T21:39:00-07:00	
North Korea’s Underwater ‘Apex Predator’ – and What it Will Mean	BOTTOM LINE UP FRONT — Headlines from North Korea rarely bring good news in the realm of global security, but this week’s bulletin from Pyongyang was [...] More The post North Korea’s Underwater ‘Apex Predator’ – and What it Will Mean appeared first on The Cipher Brief.	https://www.thecipherbrief.com/north-koreas-underwater-apex-predator-and-what-it-will-mean	2025-03-13T21:42:00-07:00	
In Odesa, Watching for Russian Missiles and Statements from Washi...	EXCLUSIVE INTERVIEW — Few cities in Ukraine hold as much historic and current importance than the port city of Odesa, which for centuries has been [...] More The post In Odesa, Watching for Russian Missiles and Statements from Washington appeared first on The Cipher Brief.	https://www.thecipherbrief.com/in-odesa-watching-for-russian-missiles-and-statements-from-washington	2025-03-12T21:28:00-07:00	
China Charts Future – With Eye on Trump 2.0	EXPERT INTERVIEW – For the past week, China has been holding annual government meetings known as the 'Two Sessions,' which bring more than 5,000 political [...] More The post China Charts Future - With Eye on Trump 2.0 appeared first on The Cipher Brief.	https://www.thecipherbrief.com/china-charts-future-with-eye-on-trump-2-0	2025-03-11T21:12:00-07:00	
In Post-Rebellion Syria, Deadly Violence and Huge Opportunity	EXPERT INTERVIEW — For the first time since the December rebellion that overthrew the regime of Bashar al-Assad, Syria has seen a spate of large-scale violence, [...] More The post In Post-Rebellion Syria, Deadly Violence and Huge Opportunity appeared first on The Cipher Brief.	https://www.thecipherbrief.com/in-post-rebellion-syria-deadly-violence-and-huge-opportunity	2025-03-10T21:16:00-07:00	
The U.S. Pivot to Russia – and What It Will Mean	BOTTOM LINE UP FRONT — It may be the most profound American foreign policy shift in a generation – a move to engage directly with Russia, [...] More The post The U.S. Pivot to Russia - and What It Will Mean appeared first on The Cipher Brief.	https://www.thecipherbrief.com/the-u-s-pivot-to-russia-and-what-it-will-mean	2025-03-10T04:50:15-07:00	
How Will the U.S. ‘Pause’ on Intelligence Sharing Affect Ukraine?	EXPERT INTERVIEWS — The U.S. has temporarily stopped sharing intelligence with Ukraine, the latest blow to U.S. support for Kyiv following last week’s Oval Office clash [...] More The post How Will the U.S. ‘Pause’ on Intelligence Sharing Affect Ukraine? appeared first on The Cipher Brief.	https://www.thecipherbrief.com/how-will-the-u-s-pause-on-intelligence-sharing-affect-ukraine	2025-03-07T14:55:57-08:00	
U.S. Envoy: Zelensky to Blame for American Aid Pause	The Trump administration envoy for Ukraine and Russia blamed Ukrainian President Volodymyr Zelensky Thursday for the U.S. pause in military aid and intelligence sharing with [...] More The post U.S. Envoy: Zelensky to Blame for American Aid Pause appeared first on The Cipher Brief.	https://www.thecipherbrief.com/u-s-envoy-zelensky-to-blame-for-american-aid-pause	2025-03-06T14:41:31-08:00	
Defending Against a Digital Storm: How to Stop China’s Cyber ‘Typ...	DEEP DIVE — The 'Salt Typhoon,' 'Volt Typhoon' and 'Silk Typhoon' cyber espionage campaigns have become symbols of China’s efforts to hack U.S. infrastructure – and [...] More The post Defending Against a Digital Storm: How to Stop China's Cyber 'Typhoons' appeared first on The Cipher Brief.	https://www.thecipherbrief.com/defending-against-a-digital-storm-how-to-stop-chinas-cyber-typhoons	2025-03-05T21:38:00-08:00	
Taiwan Watches U.S.-Ukraine Rift: Could It Happen Here?	EXPERT INTERVIEW – Almost from the day Russia launched its full-scale war against Ukraine, more than three years ago, officials in China and Taiwan – [...] More The post Taiwan Watches U.S.-Ukraine Rift: Could It Happen Here? appeared first on The Cipher Brief.	https://www.thecipherbrief.com/taiwan-watches-u-s-ukraine-rift-could-it-happen-here	2025-03-04T21:10:00-08:00	
